set4_id,DataVizRoles_collapsed,YearsDataVizExperience_buckets,ToolsFreq_,ToolsFreq_ArcGIS,ToolsFreq_Canva,ToolsFreq_Canvas,ToolsFreq_D3,ToolsFreq_Datawrapper,ToolsFreq_Excel,ToolsFreq_Figma,ToolsFreq_Flourish,ToolsFreq_ggplot2,ToolsFreq_Gephi,ToolsFreq_GoogleDataStudio,ToolsFreq_GoogleSheets,ToolsFreq_Highcharts,ToolsFreq_Illustrator,ToolsFreq_Leaflet,ToolsFreq_Looker,ToolsFreq_Mapbox,ToolsFreq_Matplotlib,ToolsFreq_Observable,ToolsFreq_P5orProcessing,ToolsFreq_PenPaper,ToolsFreq_PhysicalMaterials,ToolsFreq_Plotly,ToolsFreq_PowerBI,ToolsFreq_PowerPoint,ToolsFreq_Python,ToolsFreq_QGIS,ToolsFreq_Qlik,ToolsFreq_R,ToolsFreq_RAWGraphs,ToolsFreq_React,ToolsFreq_Svelte,ToolsFreq_Tableau,ToolsFreq_Vega,ToolsFreq_Vue,ToolsFreq_WebComponents,ToolsFreq_WebGL,Tools_Other__,ToolsLiking_TopThree__,ToolsFreq_ArcGIS_encoded,ToolsFreq_Canva_encoded,ToolsFreq_Canvas,ToolsFreq_D3,ToolsFreq_Datawrapper,ToolsFreq_Excel,ToolsFreq_Figma,ToolsFreq_Flourish,ToolsFreq_ggplot2,ToolsFreq_Gephi,ToolsFreq_GoogleDataStudio,ToolsFreq_GoogleSheets,ToolsFreq_Highcharts,ToolsFreq_Illustrator,ToolsFreq_Leaflet,ToolsFreq_Looker,ToolsFreq_Mapbox,ToolsFreq_Matplotlib,ToolsFreq_Observable,ToolsFreq_P5orProcessing,ToolsFreq_PenPaper,ToolsFreq_PhysicalMaterials,ToolsFreq_Plotly,ToolsFreq_PowerBI,ToolsFreq_PowerPoint,ToolsFreq_Python,ToolsFreq_QGIS,ToolsFreq_Qlik,ToolsFreq_R,ToolsFreq_RAWGraphs,ToolsFreq_React,ToolsFreq_Svelte,ToolsFreq_Tableau,ToolsFreq_Vega,ToolsFreq_Vue,ToolsFreq_WebComponents,ToolsFreq_WebGL
bAFz,Employee,11-15,7,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; ggplot2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
SlnL,Employee,6-10,19,Rarely,Rarely,Rarely,Rarely,Rarely,Often,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Never,Often,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Often,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Never,Never,Never,Never,[^not answered],Illustrator and R,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
ZyYA,Employee,6-10,5,Never,Never,Never,Never,Never,Often,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Often,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,[^not answered],Excel; Power BI,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
llwi,Employee,6-10,6,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
qdqa,Employee,6-10,9,Sometimes,Never,Never,Never,Never,Often,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,[^not chosen],Often,Never,Never,Often,Often,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Never,Sway,Excel; PowerPoint; PowerBI,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
dKfV,Employee,6-10,10,Never,Often,Never,Never,Never,Often,Never,Sometimes,Sometimes,Rarely,Never,Never,Never,Often,Often,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Often,Never,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,[^not answered],R; Flourish,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
XWRv,Employee,6-10,0,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not answered],[^not answered],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYbd,Employee,1-5,8,Never,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau;Power BI,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
HYun,Employee,16-20,7,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],Sometimes,[^not chosen],Often,[^not chosen],Often,Often,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not answered],[^not answered],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
yQqH,Employee,1-5,13,Never,Never,Never,Often,Rarely,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Rarely,Often,Never,Never,Never,Never,Never,[^not answered],[^not answered],0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0
VmPY,Employee,16-20,8,Never,Often,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Often,Never,Often,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Vev,Flourish; Tableau; Google Sheets,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ZdEB,Employee,6-10,6,[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],Sometimes,Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Often,Sometimes,Sometimes,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Deneb,Power BI; Deneb; Python,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Dvub,Employee,16-20,7,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Often,Often,Often,Never,Never,Often,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; R; PowerBI,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
fldB,Employee,6-10,8,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
xrHF,EmployeeAND,1-5,14,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Never,Often,Never,Never,Rarely,Never,[^not answered],"Tableau, Power BI, Python",0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
viXQ,EmployeeAND,11-15,15,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Often,Often,Rarely,Rarely,Sometimes,Never,Often,Never,Often,Never,Never,Never,Often,Never,Never,Rarely,Never,Lucidchart; Vizio,Tableau; Lucidchart; Vizio,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
xbrC,Employee,6-10,11,Never,Never,Never,Never,Never,Often,Often,Often,Sometimes,Never,Never,Often,Sometimes,Often,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Often,Never,Never,Sometimes,Never,Never,Never,Never,plotbd,"illustrator, rawgraphs, flourish",0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
zEia,Employee,16-20,6,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Often,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,[^not answered],Power BI,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Hppa,Employee,6-10,15,Never,Never,Never,Rarely,Never,Often,Rarely,Often,Never,Rarely,Never,Often,Never,Sometimes,Never,Never,Often,Never,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Often,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Never,[^not answered],Flourish;Photoshop;Mapbox,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0
JRJI,Hobbyist,1-5,24,Never,Often,Never,Rarely,Sometimes,Often,Often,Often,Sometimes,Never,Sometimes,Often,Rarely,Never,Never,Sometimes,Sometimes,Often,Rarely,Rarely,Often,Often,Sometimes,Sometimes,Often,Often,[^not chosen],[^not chosen],Often,Often,[^not chosen],[^not chosen],Often,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not answered],Tableau;Canva;Python,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
MKet,Employee,1-5,6,Never,Never,Never,Never,Never,Often,Often,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Figma;Tableau,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
wXSO,Employee,6-10,10,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Rarely,Often,Never,Never,Never,Never,Never,Never,Never,Never,Often,Often,Never,Sometimes,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; Pen and paper; Painting,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
zOIw,Employee,1-5,24,Never,Never,Rarely,Often,Never,Often,Often,Often,Rarely,Never,Never,Rarely,Never,Often,Never,Never,Often,Never,Sometimes,Rarely,Often,Rarely,Rarely,Sometimes,Often,Often,Never,Never,Rarely,Rarely,Often,Rarely,Often,Never,Never,Often,Rarely,[^not answered],"D3.js, Flourish, Observable",0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1
Sgsa,Employee,16-20,13,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Often,Rarely,Sometimes,Never,Rarely,Sometimes,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],"Tableau, Power BI, R",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
xGay,EmployeeAND,1-5,11,Never,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Often,Rarely,Never,Never,Often,Rarely,Never,Never,Rarely,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau;Excel;PowerPoint,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
srGC,Employee,6-10,8,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
HqIP,EmployeeANDFreelanceAND,6-10,7,Often,[^not chosen],[^not chosen],[^not chosen],[^not chosen],Sometimes,Often,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Often,Sometimes,[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not answered],Figma,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
uVNW,Employee,6-10,10,Never,Sometimes,Never,Never,Never,Never,Often,Often,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Never,Never,Never,Never,Never,Never,[^not answered],Flourish; Figma,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
tWTK,Academic,21-25,8,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,[^not chosen],Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],[^not answered],0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ZXYJ,EmployeeANDFreelanceAND,11-15,10,Never,Sometimes,Never,Never,Never,Often,Never,Never,Never,Never,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,[^not answered],Excel; Python; Illustrator,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
lWdi,EmployeeAND,1-5,14,Sometimes,Rarely,Rarely,Rarely,Never,Often,Sometimes,Never,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Often,Often,Sometimes,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,[^not answered],[^not answered],1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
xYdz,Freelance,1-5,15,Never,Never,Never,Rarely,Sometimes,Rarely,Often,Sometimes,Often,Never,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Rarely,Never,Never,Often,Rarely,Never,Never,Never,Never,Never,Never,Never,[^not answered],"ggplot2, DataWrapper, echarts",0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0
QCLI,Employee,6-10,13,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Often,Never,Never,Often,Often,Sometimes,Often,Rarely,Often,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,Aws quicksight,Tableau,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
dZFU,EmployeeAND,6-10,18,Never,Never,Sometimes,Often,Never,Often,Often,Never,Never,Never,Never,Sometimes,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Never,Often,Sometimes,Rarely,Never,Never,Never,Rarely,[^not answered],React; d3.js; Figma,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
MoeY,Employee,1-5,14,Never,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Often,Never,Never,Often,Never,Often,Rarely,Often,Often,Never,Never,Sometimes,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Bokeh; holoviz; altair; seaborn,Bokeh; plotly,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0
uXFf,Employee,6-10,8,Never,Rarely,Never,Never,Never,Often,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Sometimes,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Excel; SPSS; SAS,Excel; Tableau,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
kDkT,Hobbyist,1-5,14,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,[^not chosen],Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Often,Never,Never,Sometimes,Never,[^not answered],Tableau; Figma; canva,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
ZiQt,Employee,1-5,11,Never,Often,Never,Never,Rarely,Often,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Sometimes,Often,Never,Never,Never,Never,Often,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; rawgraphs; Excel,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
PRyL,EmployeeAND,1-5,10,Never,Never,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,Never,Often,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Rarely,Never,Rarely,Rarely,Sometimes,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,[^not answered],GGPlot,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
Qofw,Employee,1-5,12,Never,Never,Often,Rarely,Never,Never,Often,Never,Never,Never,Never,Often,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Never,Often,Never,Never,Never,Never,Often,Often,Never,Often,Never,Never,Never,[^not answered],[^not answered],0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
TOAi,Employee,1-5,10,Never,Sometimes,Never,Never,Never,Rarely,Never,Never,Often,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,[^not answered],Ggplot;plotly,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
UeFT,Employee,6-10,22,Rarely,Rarely,Never,Sometimes,Often,Often,Never,[^not chosen],Sometimes,Never,Never,Often,[^not chosen],Often,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Often,Rarely,Often,[^not chosen],Often,Often,Rarely,Never,Never,Sometimes,Never,Sometimes,Often,Sometimes,Never,Never,Never,Quarto,python; svelte; mapbox,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0
Iuty,Employee,1-5,2,[^not chosen],Rarely,[^not chosen],[^not chosen],[^not chosen],Often,[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not chosen],[^not answered],[^not answered],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FeIH,Freelance,1-5,13,Never,Sometimes,Never,Sometimes,Never,Often,Often,Never,Often,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Rarely,Sometimes,Often,Never,Never,Often,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,[^not answered],ggplot2; d3.js; figma,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0
rlND,Employee,16-20,8,Never,Never,Never,Often,Never,Never,Rarely,Never,Never,Never,Never,Often,Never,Never,Never,Never,Never,Rarely,Never,Never,Often,Often,Never,Never,Never,Often,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Bitly data_hacks https://github.com/bitly/data_hacks/tree/master ; LucidChart ; Mermaid.js,iPad+Pencil+Concepts ; Pen+Paper ; Whiteboard,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
OhzL,Hobbyist,6-10,18,Rarely,Sometimes,Rarely,Never,Never,Often,Rarely,Sometimes,Never,Never,Rarely,Often,Never,Rarely,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Rarely,Often,Often,Sometimes,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],Tableau; Power BI; Flourish,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
iFaY,EmployeeAND,6-10,13,Sometimes,Never,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,[^not answered],Illustrator; PowerBI; Tableau,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0
XanN,EmployeeANDFreelance,6-10,24,Never,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Often,Never,Never,Never,Rarely,No,"Tableau, Google Data Studio, RStudio",0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1
wsAq,EmployeeANDFreelance,6-10,21,Sometimes,Never,Sometimes,[^not chosen],Sometimes,Sometimes,Sometimes,Sometimes,Often,Never,Never,Sometimes,Never,Often,Rarely,Never,Never,Rarely,Rarely,[^not chosen],Often,Rarely,Sometimes,[^not chosen],Rarely,Never,Never,Never,Often,Often,Sometimes,Never,Rarely,Never,Never,Rarely,Never,[^not answered],RStudio; Googlesheets; RawGraphs; Illustrator,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0
JMYw,Employee,1-5,4,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Often,Never,Never,Never,Never,[^not answered],"tableau, datawrapper",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
